"Bewertungs_ID","Specificity_Score","Problem_Identification_Score","Solution_Offering_Score","Explanation_Score","Total_Score","Constructivity"
"rev-e172b397-0ca6-42af-9e88-a956d58618b0",1,1,1,1,0,0
"rev-e5990bf1-a4dc-41b4-a277-c9a0b7822ced",2,1,2,2,3.75,0
"rev-976db779-594d-4b64-8605-a50809cb39d6",2,1,1,2,2.5,0
"rev-c21a42f3-4377-4a49-9b81-dc53169ec702",1,1,1,1,0,0
"rev-eb0cacc4-33c2-4eb3-94da-1c9aa9b661be",2,1,1,2,2.5,0
"rev-74aea1ca-3724-42c2-91f8-bf75b7067d59",2,1,2,2,3.75,0
"rev-edc3d423-a6cd-46a2-9015-59de053d40c5",1,1,1,1,0,0
"rev-1ce3584e-cdc1-42ff-800c-17edda27c81b",2,1,1,1,1.25,0
"rev-6c37f43d-2da4-475e-82b8-06ac73ba351c",1,1,1,1,0,0
"rev-a5635aad-6747-4e0d-8c58-5786085e2728",2,1,1,1,1.25,0
"rev-9d56f65e-e22e-4fb7-af8a-f2edf528ecfd",1,1,1,1,0,0
"rev-6d7178db-131d-40b9-a0fa-a800466b1d86",2,1,1,1,1.25,0
"rev-05c2120c-9742-4215-a150-c8865f5d42cf",3,2,2,3,7.5,1
"rev-04aee481-23f5-41b0-8690-beedfc464079",2,1,1,1,1.25,0
"rev-21e29a20-1391-47ef-b2dc-dc5b04b0aecf",3,1,1,2,3.75,0
"rev-5d137c92-fca0-4876-a310-7b0346c0e8f0",3,3,2,3,8.75,1
"rev-833ed497-a76f-459c-8289-9923650e38f6",1,1,1,1,0,0
"rev-7314fd3a-5721-4305-ae9c-2ce57b378300",3,2,1,2,5,1
"rev-0c57018b-cc51-416c-8413-b70692c7468c",3,3,2,3,8.75,1
"rev-95d6da9e-9568-493b-a745-fc4c25280dff",2,1,1,1,1.25,0
"rev-283b269a-e75a-4ff8-8fba-0080a7822e7a",2,1,1,2,2.5,0
"rev-c4a78fbd-de54-4e7d-b5be-1daa04f31dcb",2,1,1,1,1.25,0
"rev-89bc4f2a-64da-44e2-b761-e159cccc1bed",2,1,1,2,2.5,0
"rev-04cdd048-b4bd-4e2f-b875-8ad19e79fe0a",2,1,1,2,2.5,0
"rev-34a660dc-c269-48d8-8417-9589ed436082",1,1,1,1,0,0
"rev-29510034-8ea1-43c4-94ae-08e099ac284e",2,1,1,2,2.5,0
"rev-7bf04b2c-169a-47ef-8f69-152d8086f5cb",3,3,1,1,5,1
"rev-ab938b5e-200c-434d-80e0-ce0cb30e0ebd",2,1,1,1,1.25,0
"rev-c0a48434-14da-4d1f-8c0e-6a6398b2ef3e",3,1,1,3,5,1
"rev-765b2253-275b-4f19-9ee9-33466a3f717c",2,3,2,2,6.25,1
"rev-9ae60c84-f096-41fd-b26f-21661620319a",1,1,1,1,0,0
"rev-e57ee028-5859-4418-954f-711c2aad5bb8",3,1,1,3,5,1
"rev-051ad08f-3458-48b0-a09f-fe2849db49aa",2,1,1,1,1.25,0
"rev-85ce5131-0778-4b6e-b667-ee83f4c88b03",2,2,2,3,6.25,1
"rev-bf089ff5-039f-496e-803d-9e02feb08641",1,1,1,1,0,0
"rev-fc77b2f6-d1b9-475a-bba2-6e120fa8fb91",3,2,1,2,5,1
"rev-0519e17a-64fb-4c9d-9160-85d5a047164e",1,1,1,1,0,0
"rev-1640d763-93cb-4ddf-a005-235a8cb88914",2,3,1,2,5,1
"rev-1e99a302-34ea-43da-9c65-a1d054f6365a",3,3,1,2,6.25,1
"rev-7aedd790-6e5a-47e3-b0f3-99be8d62697b",1,1,1,1,0,0
"rev-9726acad-184a-4b93-9042-1f4533358a57",2,1,1,1,1.25,0
"rev-a054dd0c-a56d-47d9-9892-7d4d07595cdc",3,1,1,3,5,1
"rev-68a3e32e-7359-409f-979a-3f50b458e6b8",2,1,1,1,1.25,0
"rev-7e68a3e0-36e5-46cf-a76c-f7403931b858",2,1,1,1,1.25,0
"rev-90217704-b2b3-45c6-8251-2a8317859efb",2,1,1,2,2.5,0
"rev-44a6107b-6679-42f9-b36f-40564961a946",3,2,1,2,5,1
"rev-dd3d44de-cc34-4b2b-b63a-c3e580469f9e",2,1,1,1,1.25,0
"rev-e71bc0a3-1bb5-4f07-af56-d7a3d9db576e",3,1,1,2,3.75,0
"rev-17ab7bae-4177-43f7-9b60-37496b92234b",3,1,1,1,2.5,0
"rev-3e08fa55-cd37-498d-990c-bbd3e61125f4",3,1,1,3,5,1
"rev-a4871a1f-8811-4feb-bbb5-82ded61d670d",3,1,1,2,3.75,0
"rev-5e6dd861-335f-499a-a376-fd8118f9d2de",2,1,1,1,1.25,0
"rev-8476a4ae-3642-4416-8d17-1feaa6c50827",2,1,1,1,1.25,0
"rev-7e876d32-cd56-4cac-8bb8-fce54db49cca",2,1,1,1,1.25,0
"rev-dfea6548-4589-4afd-8fb3-a5ebd7013167",1,1,1,1,0,0
"rev-93bdae98-4235-4f5b-a0d1-8edced8960ff",3,1,1,2,3.75,0
"rev-bf5f0e7a-38ce-4149-8d41-5c2b2d7b5f7b",1,1,1,1,0,0
"rev-b9d514af-a14f-4004-81f9-6228ebff3ef4",3,1,1,3,5,1
"rev-e0e9a8b2-4034-4bc8-b80e-420eeeb5e326",3,3,1,2,6.25,1
"rev-bfe7011f-7175-4884-96d7-90d31dddc157",3,1,1,1,2.5,0
"rev-2c980281-2910-41e1-8beb-d879e8337a6e",3,1,1,3,5,1
"rev-68aba63f-fa31-4d36-8521-4f20733333a6",3,2,1,2,5,1
"rev-292ed6f3-a6ff-4e03-b0e6-badd3273f741",2,1,1,1,1.25,0
"rev-7902f5d5-7046-48a1-82c2-b2916fd27f50",2,1,1,1,1.25,0
"rev-09ecf1df-5adb-42cb-8853-d34dc6930748",2,1,1,2,2.5,0
"rev-fbc3e3e1-20a9-46ac-9688-3de56cfdbbfe",2,1,1,1,1.25,0
"rev-829ad9c7-18c5-4619-8a21-ca8259106dc5",3,2,2,2,6.25,1
"rev-fb94041d-18df-4c64-8ec7-fd107de786d4",1,1,1,1,0,0
"rev-34ec64d0-7c76-433b-aa43-80015643ce90",3,1,1,3,5,1
"rev-eac1c92d-465b-46c2-9392-211ba52fa1c1",1,1,1,1,0,0
"rev-4f55e21e-b23d-47d6-8871-ff9bf7bb083f",2,2,1,2,3.75,0
"rev-396bd28c-5381-4d78-943d-bfc3ad0f3f9b",3,1,1,2,3.75,0
"rev-ab3d37a6-196e-4935-9e40-5cbfcff63e0c",2,1,1,2,2.5,0
"rev-b6757fe3-86c3-4b09-8f16-6b94240c3226",2,1,1,1,1.25,0
"rev-d1316fa2-ea15-4e00-913a-cd7d839fa656",2,1,1,2,2.5,0
"rev-5a58dfae-102a-43a3-ac98-533e974f987a",2,1,1,2,2.5,0
"rev-4daec7f8-07a1-490d-ac1f-b9b41e2a4aff",3,1,1,3,5,1
"rev-de901097-dc15-4b67-b40e-0ce5345d7226",1,1,1,1,0,0
"rev-9d273adc-c485-44b4-bc49-2c7f0e2a8d8e",3,1,1,3,5,1
"rev-94e7562d-bdfe-4e83-a4d2-276eb234d507",2,1,1,1,1.25,0
"rev-f9a3e499-e9e7-4ee8-a54c-16bf8e3a7fb6",2,3,1,2,5,1
"rev-4c0bb7e1-08f1-4534-aba9-9c6b72d893fa",2,1,1,1,1.25,0
"rev-10904f38-613b-4c6b-a50d-ee4e9dfd2c3b",2,1,1,1,1.25,0
"rev-43213ca4-3603-4708-ad25-1440e2241141",1,1,1,1,0,0
"rev-1be13c10-884e-4e96-ad6c-e587e90b4b45",1,1,1,1,0,0
"rev-f5239e4b-741b-4efd-9df7-793c24e5f96b",2,1,1,1,1.25,0
"rev-da282fe4-c82e-44ab-8313-d78c7f944cfe",2,1,1,2,2.5,0
"rev-393503be-0d61-4f99-9972-23c786b9755c",2,1,1,1,1.25,0
"rev-923d0d0c-df49-4fb9-80a9-27d4c699e8a8",3,3,1,2,6.25,1
"rev-487a8d2a-dadf-4d14-8421-51b3e1b97ec5",1,1,1,1,0,0
"rev-796a6c31-77cd-4f13-9833-c8e554e9dc08",3,3,2,3,8.75,1
"rev-ac8f9cf3-fae1-43e2-9fda-be84847a6dc2",2,1,1,1,1.25,0
"rev-a27afdbb-eacb-49a5-904b-a49c73408549",2,1,1,2,2.5,0
"rev-e3f92b92-8bfa-4055-80da-1977e6e287f1",2,1,1,1,1.25,0
"rev-2b3a4a2b-2977-4e0d-a72d-5306888a1989",2,2,1,2,3.75,0
"rev-a4df4560-7d67-466e-b332-5b5dda18df1c",1,1,1,1,0,0
"rev-0869cc4a-a37f-4508-8108-65517cd8a80a",2,2,2,2,5,1
"rev-74cfe187-f932-4b1b-b4b9-0247a28860e2",2,3,2,2,6.25,1
"rev-6a7bab53-22f2-45d4-ad83-fd13d11c1118",3,3,1,3,7.5,1
"rev-3fc97bd8-49eb-4e8d-ba17-e5dede06b33a",2,3,2,2,6.25,1
"rev-4aa5afed-d12e-45b7-a097-5130e7c59892",1,1,1,1,0,0
"rev-25d81ad8-fa51-46c6-8cb1-c67a0d1973bd",2,1,1,1,1.25,0
"rev-c943ebef-be98-4b7f-ae71-31a43a75c63d",2,1,2,2,3.75,0
"rev-8f9b6700-cf53-4ae1-a570-e2fb6d4f0c21",1,1,1,1,0,0
"rev-cfce202c-bd27-44f5-90bb-f7bd4ff01791",2,1,1,1,1.25,0
"rev-9fc06b79-0437-43a4-8dac-d373055c6c57",3,1,1,2,3.75,0
"rev-d2cef772-cea5-4c05-b5a8-2d8c3fdd782f",1,1,1,1,0,0
"rev-f9f7f49f-2482-4f85-be0b-5b2c7a83edfc",3,1,1,1,2.5,0
"rev-9ba9e7e6-b103-4c1b-9e7d-e12483ca5d94",1,1,1,1,0,0
"rev-952a64ba-5a1b-4a35-abc9-ce871fff753d",2,3,2,3,7.5,1
"rev-53716cd8-1d7c-4685-a5d4-7333433280c1",3,1,1,2,3.75,0
"rev-f795fc0e-ab88-4753-9798-d075c2d6070d",3,2,2,2,6.25,1
"rev-65111c5c-0663-415e-b01d-21ff6691bbf3",3,1,1,2,3.75,0
"rev-9db1d073-88e5-4205-882b-1cb6aff0aab0",1,1,1,1,0,0
"rev-6fae3bd6-7685-4d38-85a1-18f45131cfa4",1,1,1,1,0,0
"rev-7992c584-60bb-4187-8609-56985ec50432",2,1,1,1,1.25,0
"rev-487f91ba-804c-436c-8d8d-6108c9d8ae11",2,1,1,2,2.5,0
"rev-f90745fa-c3ab-4c36-868f-8603da699fbf",2,1,1,2,2.5,0
"rev-fb6d5937-3c66-4394-9062-bf5b89215074",2,1,1,2,2.5,0
"rev-5d3ad546-1d0c-46b8-af7d-e60bfa4ab0cd",2,1,1,3,3.75,0
"rev-b2b94833-826f-40e7-89b2-49aa189b9562",2,1,1,2,2.5,0
"rev-37347fa6-0a6f-42ec-823c-cf0990eda00f",2,1,1,1,1.25,0
"rev-46f440fc-b31d-423f-9cff-53ec3fc51778",2,1,1,1,1.25,0
"rev-5e2fddfb-e3fe-48b4-a589-d9fdf9609ede",3,1,1,2,3.75,0
"rev-3734c825-cfb9-425f-9f7d-afc1d12a0833",2,1,1,2,2.5,0
"rev-149f5fd1-5f58-400b-8603-6692cdb2a07e",3,1,1,2,3.75,0
"rev-fbc3d5c9-a210-4092-aaa8-68f343a08b49",1,1,1,1,0,0
"rev-dfffeb7c-f028-464f-8151-4ffa0cef612b",2,2,1,3,5,1
"rev-40c90972-5049-42b4-a3fe-e6392ac59ad0",3,3,2,3,8.75,1
"rev-f4bdb826-4179-4745-8968-063db0b7d56b",3,1,1,1,2.5,0
"rev-42cda383-9769-44d7-b7a5-0cfdb1d83f22",1,1,1,1,0,0
"rev-95ac2e81-a257-411d-a64d-114d99e8e4c6",1,1,1,1,0,0
"rev-4d43c5cb-302f-42b1-8caf-94abd2b787a3",2,1,1,1,1.25,0
"rev-5b6756be-8aaa-4d9d-b112-fd0a1096740d",3,1,1,2,3.75,0
"rev-eed847e6-be2b-4daa-a684-d6da9b8da1fb",2,1,1,2,2.5,0
"rev-d10f1a42-8995-4349-ba78-8004d7e4d0d9",3,1,1,3,5,1
"rev-18cc78bf-e621-4c55-b799-875395c28e01",2,1,1,1,1.25,0
"rev-6e4a9f1b-6d9e-4946-8a3d-f177b6d18d7e",3,3,3,3,10,1
"rev-564a3a33-6b5f-4c5f-b560-ec6ca410f914",2,1,1,2,2.5,0
"rev-2e7b494c-25a7-45d0-91a2-71f47eec3525",1,1,1,1,0,0
"rev-b28e34b3-f838-4cfb-9631-e91b2e042987",2,1,1,2,2.5,0
"rev-3be13aa9-7465-413d-bb7e-09ec73da5e27",2,1,1,1,1.25,0
"rev-178aa401-46ad-4a1f-a61a-f853b8759ebf",2,1,1,2,2.5,0
"rev-a7b00e94-f5ff-4bb6-a4d9-3c0fcc8d1140",3,1,2,2,5,1
"rev-7983b6e6-a4ae-4a6d-9e4c-09a33c3e5d5f",3,1,1,2,3.75,0
"rev-3419a563-97c3-4aeb-a718-a2c13ba97857",2,1,1,2,2.5,0
"rev-c95af1c8-470f-45a1-be35-3c93ccbc76fc",2,1,2,1,2.5,0
"rev-965eb696-b63d-478d-913a-6cf0ed84e181",2,1,1,1,1.25,0
"rev-ba610d9f-15fc-4750-8380-e4a9429ce507",1,1,1,1,0,0
"rev-733b3289-7c05-4652-acb9-479b0e4175de",2,1,1,1,1.25,0
"rev-21754dda-8304-403d-85a9-d6a790265923",3,3,1,2,6.25,1
"rev-232b9e08-edb9-452b-a9be-f56f06bb3d73",1,1,1,1,0,0
"rev-aaf56595-ff95-4af7-9d7a-635f2a17aa15",2,3,1,2,5,1
"rev-205721db-eb00-4be8-bcfb-2eb779d02587",2,1,1,1,1.25,0
"rev-109df0c7-b2a3-4100-a98e-057fa02d1fef",2,1,1,2,2.5,0
"rev-cba490fe-cc24-4d87-84cf-ecbd0510d123",2,1,1,1,1.25,0
"rev-516c99d6-7d6f-4200-90a3-c64b3ce90181",2,1,1,1,1.25,0
"rev-377bb422-8562-4c11-b008-2ab5bf86290e",1,1,1,1,0,0
"rev-98b4eab6-7a6d-4b30-b316-efe1b32ed9fa",3,2,2,2,6.25,1
"rev-4ed2c982-5645-48dc-9608-bd30dea600fa",2,1,1,1,1.25,0
"rev-bd493375-b967-4969-aaf2-3feba95b0845",2,1,1,1,1.25,0
"rev-89838c3b-cead-4b3a-bf51-e1bba4df1d01",2,1,1,2,2.5,0
"rev-c33110d3-0f69-444d-a5e5-bbf7e0a66fae",3,1,1,1,2.5,0
"rev-bf3ef343-e39d-42e1-a044-639e4af896e0",2,1,1,1,1.25,0
"rev-6730e704-5a69-4131-9717-3e40e7f29d5e",1,1,1,1,0,0
"rev-29ea774c-12b2-43d1-82eb-58f42f6e6fa9",2,1,1,2,2.5,0
"rev-687ebb43-f11d-4a79-9c7e-57e3622da431",2,1,2,1,2.5,0
"rev-9c570d94-cb58-4a25-a07a-8d3b9d6ca768",1,1,1,1,0,0
"rev-09f4ef2c-6d7e-44ec-8d55-4bad56ac326e",1,1,1,1,0,0
"rev-8e850303-f860-49dd-87d3-b10f31c992af",3,1,1,3,5,1
"rev-c43fa000-3ce6-4449-85d6-c388a3651665",2,1,1,2,2.5,0
"rev-ee05a5af-7d95-4028-8ad2-c70a96dac68f",2,1,1,1,1.25,0
"rev-f3213d77-8ef6-47f9-8565-66a3170f6c1e",2,3,1,2,5,1
"rev-59692f38-60d9-4860-899d-0ad19b5b63ce",2,2,1,1,2.5,0
"rev-319f9341-5970-434a-bb17-8bd5e50f2311",3,1,1,2,3.75,0
"rev-8be6f4ac-ff15-4ac2-a3c4-7764f9808d5e",2,1,1,2,2.5,0
"rev-c2a961f5-0748-4029-812f-c282c4adf368",2,1,1,1,1.25,0
"rev-077dea89-8d72-4094-89d3-15d074eb92c2",2,1,2,2,3.75,0
"rev-fd8cfd32-e548-42ec-bdc0-432514c964fe",3,2,2,2,6.25,1
"rev-9ed17253-8336-4820-83ca-45c0c924e356",1,1,1,1,0,0
"rev-96d222e2-1e9b-4325-84be-8120abb9a30a",2,1,1,1,1.25,0
"rev-3a9de521-27de-4a76-9b08-30359c714081",2,1,1,2,2.5,0
"rev-4991d344-2645-49d3-a9b5-afd3eb2a8adc",3,2,1,2,5,1
"rev-89c60d05-78e5-4ff2-820f-1a6890beb60b",2,1,1,2,2.5,0
"rev-db78f269-9b47-45f9-94ba-7c5ac24d1b7d",2,2,3,3,7.5,1
"rev-e64b168f-9a23-459d-a5b2-f7904d2a5d71",2,1,1,2,2.5,0
"rev-aa8df5c5-c6da-4ee6-ab8a-101b3bcaf414",1,1,1,1,0,0
"rev-2cdc19b8-276d-44a6-ae46-0c6473cc0636",2,1,1,2,2.5,0
"rev-3479d015-a93d-441f-bf4d-27a37feda0c1",1,1,1,1,0,0
"rev-e0137071-3aea-4e3b-8996-1ac4e6d17405",2,1,1,1,1.25,0
"rev-1cf9fb05-c6c5-4c79-93f5-4fba3771f61d",2,1,1,2,2.5,0
"rev-b158575b-92ed-4735-a592-e27d7464b0e0",1,1,1,1,0,0
"rev-e343a632-73e9-4ec2-babf-668d7e5869ae",1,1,1,1,0,0
"rev-a5ba9292-441a-49cf-8eda-7dc5c7514289",2,1,1,1,1.25,0
"rev-2c5d7f3e-797f-41b5-8c6a-e04715c45822",2,1,1,1,1.25,0
"rev-249b1d6b-abaa-486b-a94a-52019f50a6cc",2,1,1,1,1.25,0
"rev-0f5299c7-8e47-42f0-bbb2-3a366a90a51e",2,2,2,2,5,1
"rev-b08944b0-59c1-4c34-8d66-92ddddd3c44c",3,1,1,1,2.5,0
"rev-d146b5d0-0e0b-49d3-be64-a51f304fb3eb",2,1,1,2,2.5,0
"rev-2fc83530-b4b0-4e80-9ee5-1eee1ba8e92b",3,1,1,2,3.75,0
"rev-ba7d58ef-69b0-4a9b-8971-54deb73b4677",3,1,1,3,5,1
"rev-0d4a639c-b5cb-4cd4-98a1-87300645b150",3,1,1,2,3.75,0
"rev-b6996e50-b7cd-4b17-a7a6-8c8d18385bf9",3,2,1,2,5,1
"rev-cde9c224-55e9-4e27-841c-482a8bd76535",3,3,2,3,8.75,1
"rev-33fc2226-b562-4714-a727-dbf8820cf7d2",2,1,1,1,1.25,0
"rev-4508e27e-949b-4a9d-8281-de300bf8ae6b",2,3,1,2,5,1
"rev-a26c645c-64e6-4a1a-b656-1a8cced26917",2,1,1,2,2.5,0
"rev-937f8fe3-f63e-450f-9ef4-93e8c176610e",3,2,1,2,5,1
"rev-dbc5b68f-b5cc-4236-8a92-3d4807041c30",1,1,1,1,0,0
"rev-0946a6f0-42cd-4b20-ad14-9ed2b1a7656b",3,3,2,2,7.5,1
"rev-ef747e49-bdc2-407f-a63a-e38fd2121b08",3,2,1,3,6.25,1
"rev-30dc6614-e833-4c8b-96df-1da889746f6a",3,3,2,3,8.75,1
"rev-d2a9e5b3-03ae-4a37-8247-e885fd9f7aa8",3,3,2,3,8.75,1
"rev-de916baf-10f2-410e-8007-508e53b58d27",2,1,1,1,1.25,0
"rev-01e4b62b-b6e8-4b85-a9fc-3bda70324b29",2,1,1,1,1.25,0
"rev-7de499ca-f3cb-4e2b-8d13-7e05d8bfd307",2,1,2,2,3.75,0
"rev-30381d69-d1dd-4b67-8729-b2750111ff6e",2,1,1,2,2.5,0
"rev-3875474f-0e32-4b55-b71a-a95c7bc8d878",3,2,2,3,7.5,1
"rev-5c599180-02f2-47c8-bfa3-31240425d5fd",2,1,1,1,1.25,0
"rev-0fc15cf1-8264-47d6-89e1-6187fd8f1bfc",3,1,1,2,3.75,0
"rev-9a491420-2313-4c9c-8e10-823059f86693",2,2,2,2,5,1
"rev-f056c2fd-055f-4fc5-a68d-a631a2986d03",3,3,1,2,6.25,1
"rev-12a512ee-cecc-497d-8de1-fff0861fe1e0",2,1,1,1,1.25,0
"rev-4126aa70-7b5f-433c-bf51-b3b9f87b05ca",2,1,1,1,1.25,0
"rev-33e65701-be10-4036-a398-00161e396934",2,1,1,1,1.25,0
"rev-d92ed652-7081-48e9-97eb-d45d2979533b",2,2,2,2,5,1
"rev-5df27c2e-f285-41f1-8ea8-cfedb9847171",2,1,1,2,2.5,0
"rev-57cef03d-58af-434e-b3a8-656943c7d6c0",2,1,1,1,1.25,0
"rev-efb720e7-bd0b-459a-adcf-5830bc66c613",2,1,1,2,2.5,0
"rev-681807ac-8169-47e7-95d2-c16fa90d914f",2,1,1,1,1.25,0
"rev-a3f07113-223f-41d9-a088-6757f4028faf",2,1,1,2,2.5,0
"rev-ab8800c5-f023-4021-9a2f-7c220b678665",3,1,2,2,5,1
"rev-17befb5c-97bd-456e-b094-e0718b7c4e48",2,1,1,2,2.5,0
"rev-aaa7e1ea-d73f-43e5-b705-0e39b78de4ac",2,2,1,2,3.75,0
"rev-48c4f937-5677-43f9-a1ed-8b651cc292e7",3,2,3,3,8.75,1
"rev-14a96ff1-7f28-4a12-87d2-2229c4dd9c66",2,1,1,1,1.25,0
"rev-9cf68ca8-82ba-47bb-b464-2dc32870f79c",2,1,1,2,2.5,0
"rev-ce35286c-d919-4dd4-8188-3f18246e6e8a",2,1,1,1,1.25,0
"rev-375115e7-6bdc-41cb-ba21-5e2728284e25",2,3,1,1,3.75,0
"rev-56bfafab-f4e1-4495-86fc-f61c2cdcfb0d",2,2,1,2,3.75,0
"rev-e3248619-8c82-4cc5-852f-ace8fe1bff78",2,2,1,2,3.75,0
"rev-9bea8880-2cae-4f80-a915-51b86cbdf0f6",2,1,2,1,2.5,0
"rev-2707cf97-f25a-4700-b62e-2a4a0287242a",3,1,1,3,5,1
"rev-d3c83c06-53de-4580-83ea-b651bb1869cd",1,1,1,1,0,0
"rev-e625f758-775b-4f40-a033-dd87da569cdd",2,1,1,1,1.25,0
"rev-28d62ba4-95ed-466b-8b44-f56524151503",2,2,1,2,3.75,0
"rev-1f1e2a2a-a1ec-40e8-b63a-5dcdb6ba3429",2,1,1,2,2.5,0
"rev-df08472b-890f-4ee1-87ba-50645d697e02",3,1,1,3,5,1
"rev-afd1d37b-a58c-400f-bb26-ff6c9c74bcd8",3,1,1,3,5,1
"rev-5f072088-c694-4b18-b293-89baa2aa60c4",3,1,1,1,2.5,0
"rev-b37fef14-c177-4c78-a25f-fe7f131669ff",2,1,1,1,1.25,0
"rev-c2a663fc-86ea-4fcd-a574-55ae6538dc63",3,3,2,3,8.75,1
"rev-674a88fa-4be3-4e15-9302-ec996c4614c6",3,1,1,2,3.75,0
"rev-bcfd909e-e187-43f2-9888-760d6311a666",2,1,1,2,2.5,0
"rev-e18a003f-3870-459a-a598-ee434a950e6d",2,1,1,3,3.75,0
"rev-bba8f39e-bb38-4d43-b4a3-f4a98f94fda0",2,1,3,2,5,1
"rev-004d87fa-0a24-42bb-871b-a2e44dc1df87",3,3,2,3,8.75,1
"rev-f8be3095-e8ba-4ca2-b739-5092c2788e03",1,1,1,1,0,0
"rev-b48b38bb-866b-4fda-a052-131e057c14d7",2,1,1,1,1.25,0
"rev-aafab1bd-fd4b-44db-adb9-65341113ed0a",3,1,1,3,5,1
"rev-baae2664-c963-490d-848f-14c541a1fc2f",2,1,1,1,1.25,0
"rev-fc2eb901-628c-4f92-a65a-d4a303a41cdb",2,1,1,1,1.25,0
"rev-6ad465ac-b713-43d6-9040-ef2c7e72fe2f",2,1,1,1,1.25,0
"rev-7c11da3e-eee5-48f7-9dc1-fa1bffec271d",2,1,1,2,2.5,0
"rev-26a1c645-1970-4781-98ec-a263e2fb1851",1,1,1,1,0,0
"rev-c44f4930-b07e-4f3c-83d1-ded8a146ad80",3,2,1,3,6.25,1
"rev-fd03d85f-c3f3-4c1b-bf10-0f60fb0d2aab",2,1,1,1,1.25,0
"rev-f86ba7f6-eb6c-488e-8692-85f277ce3eed",3,2,2,2,6.25,1
"rev-d10c3cd3-11a5-41f3-aef0-b49f4d52df4e",3,1,1,2,3.75,0
"rev-55c2187c-032d-41a0-8972-3203bf92f4f7",1,1,1,1,0,0
"rev-704ea76e-a92a-408f-845f-35d9c2310f57",1,1,1,1,0,0
"rev-97e9f8ea-e709-4857-bffc-674908ed7c12",1,1,1,1,0,0
"rev-97c78415-d3db-45fb-b2f6-51adf09b213c",2,1,1,2,2.5,0
"rev-c730cf8f-d9f6-42be-a3af-b7c850253c7f",1,1,1,1,0,0
"rev-ed6aef55-17d0-4f15-8598-1bb00bcc4667",2,1,1,1,1.25,0
"rev-8a1a3f45-c2d5-48d0-a19f-0fbfe4178724",2,1,1,2,2.5,0
"rev-603b3178-ee82-4c84-a0c2-3e1d872b8a81",1,1,1,1,0,0
"rev-1494a112-ed5f-48dc-8e92-438b23ff73be",2,1,1,2,2.5,0
"rev-1902704d-d0fd-4636-a784-b32eebbf4fb0",3,1,1,2,3.75,0
"rev-ce1935de-e6fd-4680-8662-49f5e1a4edf0",1,1,1,1,0,0
"rev-855639e0-e266-41b6-902a-a89c3c555e2b",3,3,1,2,6.25,1
"rev-47c85f53-ac64-440b-8b65-cdc135885d16",3,1,1,1,2.5,0
"rev-fbf92fe4-7440-432a-9979-e179553687f0",1,1,1,1,0,0
"rev-abe71cbd-dc8e-4e6b-9738-307ff386ab7b",2,1,1,2,2.5,0
"rev-e134465e-8e10-43b5-a154-6d8030cf9011",2,1,1,1,1.25,0
"rev-dac624c5-38fc-4c6b-be2f-419f6db8279d",2,1,2,2,3.75,0
"rev-54e82891-dc31-4669-b02a-668e85578f8b",2,1,1,1,1.25,0
"rev-2f843542-96d9-4f54-a7f8-dce58ac8ee5b",3,3,3,3,10,1
"rev-58a59080-0275-43bc-8e17-f6c819bc1680",1,1,1,1,0,0
"rev-6bc087f4-20ee-49a2-bee5-af3d4c2c6934",2,1,1,1,1.25,0
"rev-cac06ed7-3f01-4ad6-9aa0-6572095007e9",1,1,1,1,0,0
"rev-44da2e30-b24b-4296-b944-9bab5371f3b7",1,1,1,1,0,0
"rev-ad75b951-5771-4012-ac98-b7470752bf39",1,1,1,1,0,0
"rev-bb6c61ad-238f-4d23-8cc6-da46db98cedc",3,2,3,3,8.75,1
"rev-1f8c03b5-ae1c-433a-9dac-898791e0c8ee",1,1,1,1,0,0
"rev-36c6b0b2-989a-47ea-9e71-03511c9c288a",1,1,1,1,0,0
"rev-41acde0b-1139-432f-bdcf-ad0c66ca6856",1,1,1,1,0,0
"rev-b5ef4b49-86e8-4103-a803-26aa8a02d758",1,1,1,1,0,0
"rev-18c7b57c-bf38-48a4-b0e1-c6e9f0648cb6",1,1,1,1,0,0
"rev-ae9490a7-fa1a-4861-ba3c-2ee0727fb080",1,1,1,1,0,0
"rev-58a379c0-8dfd-46cf-b5a3-cac1cdb1efb2",3,1,1,2,3.75,0
"rev-84c4f710-02a9-406e-a054-d7064be8a8b3",2,1,2,2,3.75,0
"rev-a47e37f8-c11d-4dee-9c9e-a0510a081495",3,3,1,2,6.25,1
"rev-4d7f020b-588f-4c67-88f4-33552cfa1783",1,1,1,1,0,0
"rev-69717136-d501-4639-bc58-8a870bc0a720",2,1,1,1,1.25,0
"rev-679e9de9-654d-4696-bd37-8b6526c914cb",2,1,1,2,2.5,0
"rev-a563d389-c5ba-4bf8-b63f-70dc20e0a729",1,1,1,1,0,0
"rev-f67c82e4-d6b4-4f11-b51e-1272c62335f8",1,1,1,1,0,0
"rev-ce0f63a4-7b1e-4cdf-b388-79e874382ba4",2,1,1,1,1.25,0
"rev-0b6c2a83-4e3d-4a08-84a2-89ab3ebd1949",3,2,3,2,7.5,1
"rev-c6e8fa81-b936-4cc5-9dfb-755d3d373612",3,1,2,3,6.25,1
"rev-ec552372-2567-4293-978e-2cd50f96a6b3",1,1,1,1,0,0
"rev-bfecccfe-6cd9-40b1-a105-4aebf0fb0f09",2,1,1,2,2.5,0
"rev-b996d02f-b623-47bb-b2a5-cdb855a3bbcb",1,1,1,1,0,0
